"LC1.agr","LC2.for","LC3.gr","LC4.wgr","LC5.wetl","LC6.riv","LC7.bu","LC8.barr","LC9.CN","LC10.man","LC11.fl","W1.ws","W2.tmin","W3.tmax","W4.pcp","W5.rh","O.obs","P.bd1","P.br1","P.cl1","P.sa1","P.si1","P.dem1","P.sl1","P.bd2","P.br2","P.cl2","P.sa2","P.si2","P.dem2","P.sl2","P.bd3","P.br3","P.cl3","P.sa3","P.si3","P.dem3","P.sl3","P.bd4","P.br4","P.cl4","P.sa4","P.si4","P.dem4","P.sl4","P.bd5","P.br5","P.cl5","P.sa5","P.si5","P.dem5","P.sl5","date","W6.pcpw","W7.pcpm","W8.pcpmx","C.area","C.basin","C.size","C.clim","C.mo"
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,19.8,30.8,0,88.45780899,822,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-11,1.01428571428571,12.56,2.7,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,23.1,28.3,2.7,91.63679775,631.5,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-12,1.01428571428571,12.56,2.7,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,20.6,31.8,0,86.05252809,491,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-13,1.01428571428571,12.56,2.7,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,22.5,28,2.2,90.4341573,349,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-14,1.01428571428571,12.56,2.7,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,0,22.5,29.9,1.6,87.24314607,258,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-15,1.01428571428571,12.56,2.7,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,0,19.6,24.7,0.6,89.23752809,174.9,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-16,1.01428571428571,12.56,2.7,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,22.2,30.8,0,88.43977528,147,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-17,4.22857142857143,12.56,21.3,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,18,28.8,0,88.04089888,108.6,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-18,4.22857142857143,12.56,21.3,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,4,21.5,27.6,4.8,87.63601124,99,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-19,4.22857142857143,12.56,21.3,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,23.3,29.9,21.3,88.83264045,105.4,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-20,4.22857142857143,12.56,21.3,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,22.2,27.2,0.2,88.43376404,119,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-21,4.22857142857143,12.56,21.3,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,3,22.6,29.3,2.1,88.43376404,131,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-22,4.22857142857143,12.56,21.3,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,22,27.5,1.2,86.82623596,127,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-23,4.22857142857143,12.56,21.3,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,21.6,27.8,0,89.21949438,133,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-24,42.4857142857143,12.56,106.5,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,0,21.8,29.1,0,88.02286517,129,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-25,42.4857142857143,12.56,106.5,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,20.6,30.9,0,86.02848315,123,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-26,42.4857142857143,12.56,106.5,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,4,21.3,21.9,62.4,91.60674157,115,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-27,42.4857142857143,12.56,106.5,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,22.1,26.4,42,94.3988764,108.6,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-28,42.4857142857143,12.56,106.5,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,3,23.5,27.3,61.3,94.3988764,102.2,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-29,42.4857142857143,12.56,106.5,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,24,28.1,106.5,90.01123596,95.8,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-09-30,42.4857142857143,12.56,106.5,317551.590000366,4,1,4,9
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,22.4,26,25.2,95.59550562,478,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-01,3.95714285714286,8.29354838709677,8.2,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,24.5,34.9,0,88.41573034,91,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-02,3.95714285714286,8.29354838709677,8.2,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,24.2,27.7,1.8,88.81460674,81.4,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-03,3.95714285714286,8.29354838709677,8.2,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,3,24.1,28.3,6.4,86.42134831,71.8,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-04,3.95714285714286,8.29354838709677,8.2,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,23,29.3,7.2,94.79775281,63.8,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-05,3.95714285714286,8.29354838709677,8.2,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,20.8,28.5,8.2,91.20786517,75,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-06,3.95714285714286,8.29354838709677,8.2,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,4,24.5,32.8,0,88.41573034,95.8,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-07,3.95714285714286,8.29354838709677,8.2,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,3,22.2,27.8,4.1,93.6011236,108.6,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-08,11.0857142857143,8.29354838709677,32,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,3,20.3,22.6,30.9,92.40449438,131,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-09,11.0857142857143,8.29354838709677,32,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,22.8,32.5,0,86.42134831,87.8,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-10,11.0857142857143,8.29354838709677,32,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,25,32.7,0,88.00089888,238,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-11,11.0857142857143,8.29354838709677,32,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,25,27.4,32,82.03370787,208.8,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-12,11.0857142857143,8.29354838709677,32,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,22,31.6,1.3,86.42134831,174.9,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-13,11.0857142857143,8.29354838709677,32,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,23.2,32.4,0.2,85.62359551,147,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-14,11.0857142857143,8.29354838709677,32,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,3,22,27.6,13.2,92.40449438,219.6,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-15,6.24285714285714,8.29354838709677,20.9,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,24.3,29,1.3,92.80337079,250,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-16,6.24285714285714,8.29354838709677,20.9,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,22.5,29.4,0.2,89.21348315,201.6,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-17,6.24285714285714,8.29354838709677,20.9,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,0,21.4,22.5,15.1,91.20786517,156,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-18,6.24285714285714,8.29354838709677,20.9,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,22.3,26.6,20.9,89.21348315,144,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-19,6.24285714285714,8.29354838709677,20.9,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,1,23.3,27.5,3.5,91.60674157,127,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-20,6.24285714285714,8.29354838709677,20.9,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,2,23,30.6,1.3,89.21348315,115,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-21,6.24285714285714,8.29354838709677,20.9,317551.590000366,4,1,4,10
35986.8321774,267615.242526128,10207.878359207,0,1776.680412103,1538.723588855,388.243624157,0,63.1963678652014,0.529704854811684,0,0,22.3,30.2,1.4,89.61235955,108.6,"25252","23525"," 2875"," 1811","16895"," 1774","11577","18524","19179"," 8540","15245","24982"," 9362","12851"," 7210"," 9310","17364","19390"," 9951","17651","11837"," 1755","  824","16017","14238","  983","16509","12127","   97",0," 8042"," 2154","   27"," 7542"," 4446",2000-10-22,1.71428571428571,8.29354838709677,5.8,317551.590000366,4,1,4,10
